dt_referencia,seller_id,dt_ultima_venda,receita_total,qtde_venda,qtde_itens_total,qtde_itens_distintos_total,frete_total,receita_por_venda,qtde_itens_por_venda,frete_por_venda,frete_por_item,proporcao_ativacao,qtde_venda_futura,flag_churn
2017-07-01,07a9bc7f61396b658ddf3ac534efe44c,2017-06-26 11:44:22,120.0,1,1,1,15.59,120.0,1,16.0,15.59,0.17,0,1
2017-07-01,07bf9669d84d1f11be443a9dd938f698,2017-06-28 20:57:23,240.0,3,4,3,91.41000000000001,80.0,1,30.0,22.852500000000003,0.5,6,0
2017-07-01,08061dc0fc165ed41288cc7acde738ee,2017-06-28 20:56:02,87.0,2,2,2,33.59,43.0,1,17.0,16.795,0.33,1,0
2017-07-01,0887a9f087bcd5d9f6642b52f897fc6c,2017-06-07 09:00:44,1344.0,10,10,3,169.72000000000003,134.0,1,17.0,16.972,0.83,2,0
2017-07-01,08d2d642cf72b622b14dde1d2f5eb2f5,2017-04-01 17:24:25,352.0,3,3,3,35.550000000000004,117.0,1,12.0,11.850000000000001,0.5,2,0
2017-07-01,0936e1837d0c79253456bbb2ffaaef10,2017-04-11 22:09:31,38.0,1,2,1,31.12,39.0,2,31.0,15.56,0.17,0,1
2017-07-01,09883d9ab71c8fe8a9bfc7fc3075b07e,2017-04-25 17:46:45,70.0,1,1,1,24.21,70.0,1,24.0,24.21,0.17,2,0
2017-07-01,0ac4201fda2c68ebc0e47cb9423cf3c9,2017-06-19 08:18:35,80.0,2,2,2,31.58,40.0,1,16.0,15.79,0.17,2,0
2017-07-01,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-06-27 11:31:40,3218.0,34,44,24,676.9500000000003,95.0,1,20.0,15.38522727272728,1.0,10,0
2017-07-01,0afccdb8a34ee5c79f7c06faf2b4d56e,2017-06-19 18:00:01,588.0,9,9,6,126.45,65.0,1,14.0,14.05,0.5,6,0
2017-07-01,0b18d63d0cd1d723567903fd34a07df2,2017-04-11 14:30:03,13.0,1,1,1,14.52,13.0,1,15.0,14.52,0.17,5,0
2017-07-01,0bae85eb84b9fb3bd773911e89288d54,2017-06-28 20:47:14,1019.0,17,17,10,436.40999999999997,60.0,1,26.0,25.671176470588232,0.33,25,0
2017-07-01,0bb27263628258b8111a0262769fa9db,2017-04-01 17:24:26,22.0,1,1,1,10.96,22.0,1,11.0,10.96,0.17,0,1
2017-07-01,0be8ff43f22e456b4e0371b2245e4d01,2017-06-29 16:38:51,210.0,3,3,3,45.91,70.0,1,15.0,15.303333333333333,0.33,8,0
2017-07-01,0bf0150d5b9d60d9cd2906003332f085,2017-06-14 22:27:03,1110.0,11,16,8,226.99000000000004,101.0,1,21.0,14.186875000000002,0.67,6,0
2017-07-01,0c7f30ae9b147eca07affbef92832a6a,2017-04-17 20:12:02,480.0,5,5,4,87.61,96.0,1,18.0,17.522,0.33,0,1
2017-07-01,0c8380b62e38e8a1e6adbeba7eb9688c,2017-06-27 13:55:29,10914.0,116,136,58,2412.6599999999994,94.0,1,21.0,17.740147058823524,1.0,23,0
2017-07-01,0cbcee27c791afa0cdcb08587a2013a8,2017-06-12 22:09:27,1115.0,7,8,5,133.7,159.0,1,19.0,16.7125,0.67,2,0
2017-07-01,0d85bbda9889ce1f7e63778d24f346eb,2017-06-27 18:33:21,1135.0,12,13,8,351.98,94.0,1,29.0,27.075384615384618,0.67,25,0
2017-07-01,0db783cfcd3b73998abc6e10e59a102f,2017-06-27 11:15:39,4800.0,62,66,9,1009.81,77.0,1,16.0,15.300151515151514,1.0,16,0
2017-07-01,0df3984f9dfb3d49ac6366acbd3bbb85,2017-06-28 09:39:43,2218.0,18,18,10,304.99999999999994,123.0,1,17.0,16.944444444444443,0.67,10,0
2017-07-01,0ea22c1cfbdc755f86b9b54b39c16043,2017-06-29 12:14:57,4895.0,104,122,80,1900.139999999999,47.0,1,18.0,15.574918032786877,1.0,24,0
2017-07-01,0eaa7e33d73809f1f925f7d07c506cbd,2017-06-23 23:10:26,630.0,6,6,5,85.07,105.0,1,14.0,14.178333333333333,0.5,3,0
2017-07-01,0ebd97a106433a45a4aebe57c1799778,2017-06-06 23:21:00,510.0,5,5,3,87.19999999999999,102.0,1,17.0,17.439999999999998,0.33,5,0
2017-07-01,0ee4fb99ac55ffbbc98795aa01b7f8fa,2017-05-01 10:30:43,60.0,1,1,1,11.03,60.0,1,11.0,11.03,0.17,0,1
2017-07-01,0ff83046c3fa22efee8ecf291888b191,2017-04-26 22:15:06,140.0,2,2,2,43.69,70.0,1,22.0,21.845,0.17,3,0
2017-07-01,10076e5788b8ee532724bcd460baf762,2017-06-12 19:12:17,114.0,3,3,3,42.06,38.0,1,14.0,14.020000000000001,0.33,4,0
2017-07-01,10ff823eda2b032e2c93d17a7d294736,2017-06-14 17:47:53,190.0,1,1,1,16.96,190.0,1,17.0,16.96,0.17,1,0
2017-07-01,1127b7f2594683f2510f1c2c834a486b,2017-06-27 23:02:06,1066.0,20,24,16,374.86000000000007,53.0,1,19.0,15.61916666666667,0.83,33,0
2017-07-01,11305281b50fff20ae8bb473f8e11876,2017-06-30 21:15:32,2940.0,12,15,10,673.63,245.0,1,56.0,44.90866666666667,0.83,4,0
2017-07-01,119d1aef1b4144adba89163f6cd9f5d4,2017-05-26 20:01:38,299.0,1,1,1,67.14,299.0,1,67.0,67.14,0.17,2,0
2017-07-01,11eac105f3f90a9b87b19c89d91e24f3,2017-06-19 19:37:52,683.0,4,4,3,97.55,171.0,1,24.0,24.3875,0.33,1,0
2017-07-01,1284de4ae8aa26997e748c851557cf0e,2017-05-11 18:46:35,380.0,1,1,1,27.94,380.0,1,28.0,27.94,0.17,1,0
2017-07-01,128639473a139ac0f3e5f5ade55873a5,2017-06-27 21:35:25,542.0,26,26,13,435.66000000000025,21.0,1,17.0,16.756153846153858,0.33,93,0
2017-07-01,12b9676b00f60f3b700e83af21824c0e,2017-06-26 17:43:29,5501.0,27,27,16,718.3899999999999,204.0,1,27.0,26.60703703703703,0.67,21,0
2017-07-01,1336efc61c316ddf92c899eb817f7cae,2017-06-26 11:13:18,1285.0,21,22,20,401.5400000000001,61.0,1,19.0,18.251818181818184,1.0,16,0
2017-07-01,134a288e7de827ec5ec62e3ec9c3a295,2017-06-09 05:48:49,318.0,3,3,3,54.129999999999995,106.0,1,18.0,18.043333333333333,0.33,6,0
2017-07-01,1352e06ae67b410cdae0b2a22361167b,2017-04-07 19:33:15,178.0,2,2,1,36.1,89.0,1,18.0,18.05,0.17,0,1
2017-07-01,1354d51653f645349064725ed204e85e,2017-06-12 16:31:45,135.0,2,2,2,33.26,68.0,1,17.0,16.63,0.17,3,0
2017-07-01,13d058e4eeac2ce8217660b2f8a05812,2017-05-25 13:50:11,480.0,4,4,2,101.42999999999999,120.0,1,25.0,25.357499999999998,0.17,5,0
2017-07-01,13fa2a6c6b9d0f43cb588d7c82117a12,2017-06-29 11:51:38,1068.0,2,2,2,47.04,534.0,1,24.0,23.52,0.17,7,0
2017-07-01,1464afc72f696af775557a821c2e253f,2017-06-05 15:53:14,59.0,2,3,1,39.22,29.0,1,20.0,13.073333333333332,0.33,8,0
2017-07-01,14d7985702e72162bbf13b6beb74ab2b,2017-05-21 22:28:36,392.0,5,5,4,57.870000000000005,78.0,1,12.0,11.574000000000002,0.5,2,0
2017-07-01,1554a68530182680ad5c8b042c3ab563,2017-06-30 18:57:54,8332.0,88,99,30,2142.08,94.0,1,24.0,21.637171717171718,1.0,34,0
2017-07-01,16090f2ca825584b5a147ab24aa30c86,2017-06-15 00:51:04,2237.0,19,19,4,265.00000000000006,118.0,1,14.0,13.947368421052635,1.0,31,0
2017-07-01,17306570e772e7718c92a562d33f5f1d,2017-05-16 09:38:45,3185.0,8,9,6,251.95999999999998,398.0,1,31.0,27.995555555555555,0.67,3,0
2017-07-01,1771297ac436903d1dd6b0e9279aa505,2017-06-13 08:37:27,2222.0,14,18,5,288.26000000000005,159.0,1,21.0,16.014444444444447,0.83,8,0
2017-07-01,1782ce2db72c3dda627d5e7c898104e1,2017-06-10 10:38:23,654.0,3,4,4,78.56,218.0,1,26.0,19.64,0.5,0,1
2017-07-01,17e34d8224d27a541263c4c64b11a56b,2017-06-20 11:18:37,14106.0,60,63,32,1052.4299999999996,235.0,1,18.0,16.70523809523809,0.83,42,0
2017-07-01,17f51e7198701186712e53a39c564617,2017-06-25 08:11:23,16760.0,20,22,12,3668.5699999999993,838.0,1,183.0,166.7531818181818,0.83,11,0
2017-07-01,184a67a8f9f63234d3a92340bbdb727f,2017-05-05 14:15:32,104.0,3,4,3,74.92,35.0,1,25.0,18.73,0.5,0,1
2017-07-01,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-24 13:25:58,1472.0,30,38,20,554.2400000000001,49.0,1,18.0,14.58526315789474,0.33,46,0
2017-07-01,1976a05ecf2996d6ffb7b5430e635fe7,2017-04-26 12:03:22,270.0,4,4,2,65.33000000000001,67.0,1,16.0,16.332500000000003,0.5,4,0
2017-07-01,198c7ea11960a9844b544d9bcdca860c,2017-06-26 15:59:05,1284.0,13,13,3,252.82000000000002,99.0,1,19.0,19.44769230769231,0.83,12,0
2017-07-01,19e0f40a907ec568c34bfac15de4f4a1,2017-06-01 10:41:56,135.0,3,3,1,33.84,45.0,1,11.0,11.280000000000001,0.5,0,1
2017-07-01,1a3df491d1c4f1589fc2b934ada68bf2,2017-06-30 12:53:42,3010.0,24,25,4,600.14,125.0,1,25.0,24.0056,0.5,58,0
2017-07-01,1b4c3a6f53068f0b6944d2d005c9fc89,2017-06-24 13:21:55,7080.0,45,48,13,1101.69,157.0,1,24.0,22.951875,0.83,15,0
2017-07-01,1b61fb1f0f2185d89e9a126c498e9cc7,2017-06-23 07:15:39,50.0,1,1,1,16.11,50.0,1,16.0,16.11,0.17,0,1
2017-07-01,1b8356dabde1d35e17cef975c3f82730,2017-06-30 12:20:48,2176.0,29,32,9,553.34,75.0,1,19.0,17.291875,0.83,18,0
2017-07-01,1b8b75e227c9a9c100d0c210fb6176ce,2017-05-11 13:52:30,775.0,9,9,7,116.28999999999999,86.0,1,13.0,12.92111111111111,0.5,2,0
2017-07-01,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2017-05-03 16:36:41,75.0,3,3,2,54.05,25.0,1,18.0,18.016666666666666,0.33,5,0
2017-07-01,1bc2e21de46adfea6b98cc96b00f3b40,2017-05-16 10:55:20,1040.0,3,5,2,102.60000000000001,347.0,1,34.0,20.520000000000003,0.5,0,1
2017-07-01,1c5e4e49b9079480255b49d50aac1aa9,2017-05-26 07:36:03,3410.0,3,3,2,244.42000000000002,1136.0,1,81.0,81.47333333333334,0.5,3,0
2017-07-01,1c83418358f249c9d6affa52d579db0e,2017-04-29 06:54:41,25.0,1,1,1,14.52,25.0,1,15.0,14.52,0.17,0,1
2017-07-01,1caf283236cd69af44cbc09a0a1e7d32,2017-06-18 20:45:37,73.0,3,4,4,66.91,24.0,1,22.0,16.7275,0.5,14,0
2017-07-01,1d2732ef8321502ee8488e8bed1ab8cd,2017-05-22 12:27:46,827.0,2,2,2,26.200000000000003,414.0,1,13.0,13.100000000000001,0.33,0,1
2017-07-01,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-22 17:53:59,2420.0,17,22,12,342.73999999999995,142.0,1,20.0,15.579090909090906,0.67,22,0
2017-07-01,1da366cade6d8276e7d8beea7af5d4bf,2017-06-18 22:46:42,2980.0,32,38,6,976.1599999999995,93.0,1,31.0,25.688421052631565,0.67,4,0
2017-07-01,1da3aeb70d7989d1e6d9b0e887f97c23,2017-06-29 12:50:15,664.0,24,28,21,330.87999999999994,28.0,1,14.0,11.817142857142855,0.67,47,0
2017-07-01,1e47d8b6546eb3a77b1acddcc9406242,2017-05-15 08:59:57,150.0,1,1,1,16.81,150.0,1,17.0,16.81,0.17,0,1
2017-07-01,1e47defeeadeca0e9a18fa5a9311e735,2017-06-28 14:43:05,194.0,2,2,2,41.39,97.0,1,21.0,20.695,0.17,1,0
2017-07-01,1e483cc5c76fef08d3ca05f9a8af7d01,2017-05-18 12:41:57,167.0,9,10,3,102.28,18.0,1,11.0,10.228,0.67,0,1
2017-07-01,1eade46fba20122dc4aefb379f8c636b,2017-06-22 16:48:22,192.0,3,6,2,63.73,64.0,2,21.0,10.621666666666666,0.5,5,0
2017-07-01,1f1bb1f0859883505541bdd6606193e5,2017-06-30 01:38:09,4653.0,7,7,7,133.4,665.0,1,19.0,19.057142857142857,0.5,1,0
2017-07-01,1f50f920176fa81dab994f9023523100,2017-06-30 12:23:34,2340.0,27,39,5,695.3999999999999,87.0,1,26.0,17.830769230769228,0.5,264,0
2017-07-01,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,2017-04-05 15:15:05,158.0,1,1,1,37.51,158.0,1,38.0,37.51,0.17,1,0
2017-07-01,1f9ab4708f3056ede07124aad39a2554,2017-06-14 09:03:12,1780.0,9,9,5,253.0,198.0,1,28.0,28.11111111111111,0.83,12,0
2017-07-01,2009a095de2a2a41626f6c6d7722678d,2017-05-31 19:59:58,72.0,3,3,3,54.92,24.0,1,18.0,18.30666666666667,0.33,4,0
2017-07-01,2059c39f76271d4ca3f15b5ffaccc8b8,2017-06-30 17:47:14,552.0,11,11,2,170.25,50.0,1,15.0,15.477272727272727,0.83,1,0
2017-07-01,2089a6d640999f9b9141ac719b2af596,2017-06-18 18:40:41,3646.0,12,12,10,215.22000000000003,304.0,1,18.0,17.935000000000002,0.5,4,0
2017-07-01,20cb7c2fde3e5bf10f0bbe7394e1c6a9,2017-06-26 09:29:20,238.0,10,14,1,196.36,24.0,1,20.0,14.025714285714287,0.67,7,0
2017-07-01,20d83f3ef0e6925fd74bfd59170babf7,2017-06-28 16:35:20,440.0,6,7,7,81.61999999999999,73.0,1,14.0,11.659999999999998,0.5,6,0
2017-07-01,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-30 08:50:38,6435.0,211,230,86,3258.8700000000003,30.0,1,15.0,14.169000000000002,1.0,47,0
2017-07-01,217f005bb37ff3aeef5b2ae1788e75ba,2017-05-10 09:00:07,50.0,2,2,1,30.15,25.0,1,15.0,15.075,0.33,0,1
2017-07-01,218d46b86c1881d022bce9c68a7d4b15,2017-06-28 20:08:40,10270.0,63,72,31,1253.0099999999995,163.0,1,20.0,17.40291666666666,1.0,62,0
2017-07-01,2199e7fe213c16213bf5d6a7eadc9a5d,2017-06-25 15:25:51,2031.0,11,14,8,262.77000000000004,184.0,1,24.0,18.76928571428572,1.0,3,0
2017-07-01,21e83881401b92b49fb09a16d3852291,2017-04-06 19:32:34,1050.0,3,4,3,120.28,350.0,1,40.0,30.07,0.33,4,0
2017-07-01,229c3efbfb0ea2058de4ccdfbc3d784a,2017-06-29 15:59:14,5465.0,52,65,7,956.1099999999999,105.0,1,18.0,14.709384615384614,0.67,23,0
2017-07-01,22a23e5ac7061fc538cc2a019afaaf16,2017-05-18 11:00:04,95.0,1,1,1,14.42,95.0,1,14.0,14.42,0.17,0,1
2017-07-01,232a6014e7b10cba61c6c2b2ea6bb4b0,2017-05-16 13:58:54,1008.0,9,10,8,337.12,112.0,1,37.0,33.712,0.67,5,0
2017-07-01,23613d49c3ac2bd302259e55c06c050c,2017-06-22 18:32:32,940.0,13,15,12,370.91999999999996,72.0,1,29.0,24.727999999999998,0.67,13,0
2017-07-01,23ca5f678e0b3ea6c630b30fa8bf51ea,2017-05-04 23:14:03,183.0,6,7,4,96.38999999999999,31.0,1,16.0,13.769999999999998,0.5,0,1
2017-07-01,244c2f1bff6afe1f2eaf9bfe9b2aed38,2017-06-15 07:53:54,198.0,2,2,2,64.72999999999999,99.0,1,32.0,32.364999999999995,0.33,7,0
2017-07-01,2528513dd95219a6013d4d05176e391a,2017-06-25 15:28:35,6996.0,23,24,17,535.36,304.0,1,23.0,22.30666666666667,0.67,15,0
2017-07-01,259f7b5e6e482c230e5bfaa670b6bb8f,2017-06-28 19:28:49,523.0,9,13,5,210.65,58.0,1,23.0,16.203846153846154,0.5,27,0
2017-07-01,25c5c91f63607446a97b143d2d535d31,2017-06-28 17:55:08,13245.0,27,46,7,1054.4499999999996,490.0,1,39.0,22.922826086956512,0.67,34,0
2017-07-01,25cf099de44674fde97473224f9d59ab,2017-06-26 17:09:45,110.0,2,2,2,24.1,55.0,1,12.0,12.05,0.17,3,0
2017-07-01,25debeafbce801fdd479539350185eee,2017-06-27 10:59:32,160.0,3,4,1,57.15,53.0,1,19.0,14.2875,0.17,0,1
2017-07-01,25e47381a6c510ddeb36084e33b89f0c,2017-06-29 07:53:56,1291.0,16,17,11,282.10999999999996,81.0,1,18.0,16.59470588235294,0.33,0,1
2017-07-01,25e6ffe976bd75618accfe16cefcbd0d,2017-06-30 16:13:27,5194.0,36,42,25,636.51,144.0,1,18.0,15.155,1.0,15,0
2017-07-01,270297ead4c65a6cd2593960d2af6b21,2017-05-15 20:09:57,606.0,2,2,2,55.39,303.0,1,28.0,27.695,0.33,2,0
2017-07-01,2709af9587499e95e803a6498a5a56e9,2017-06-28 23:31:33,648.0,12,12,8,195.20000000000002,54.0,1,16.0,16.26666666666667,0.83,4,0
2017-07-01,272f092de69afedd4d2969440b37f18f,2017-06-22 21:56:08,1034.0,12,18,14,245.87999999999997,86.0,1,20.0,13.659999999999998,0.83,10,0
2017-07-01,27a56ff04b34c2ba34ce6ba4d3b9d616,2017-06-10 14:32:25,182.0,4,4,4,53.14,45.0,1,13.0,13.285,0.33,3,0
2017-07-01,28ea411b354f14b1a494be4e79f0ce02,2017-06-08 16:46:33,525.0,4,4,4,48.6,131.0,1,12.0,12.15,0.5,0,1
2017-07-01,29fe9f200d3fa0c668d2aa1ec7e08dfb,2017-06-19 17:59:58,160.0,2,2,2,28.12,80.0,1,14.0,14.06,0.17,3,0
2017-07-01,2a1348e9addc1af5aaa619b1a3679d6b,2017-06-09 17:23:33,1897.0,29,29,19,408.28000000000003,65.0,1,14.0,14.078620689655173,0.83,5,0
2017-07-01,2b1a40c1daabc6ca280c4b815c101841,2017-06-05 23:26:27,4162.0,9,12,7,545.07,462.0,1,61.0,45.42250000000001,1.0,3,0
2017-07-01,2b2fed75b8e5ea3a052fc4c0825da485,2017-04-23 15:20:31,180.0,1,1,1,19.54,180.0,1,20.0,19.54,0.17,2,0
2017-07-01,2b3e4a2a3ea8e01938cabda2a3e5cc79,2017-06-27 15:39:38,11021.0,9,11,5,243.2,1225.0,1,27.0,22.10909090909091,0.33,23,0
2017-07-01,2b5ed0c9139dae8883a200dfcb272ece,2017-04-03 17:25:59,19.0,1,1,1,10.96,19.0,1,11.0,10.96,0.17,1,0
2017-07-01,2bd05d410a8fd26dc4184a15f4f2f588,2017-05-21 15:05:04,1214.0,5,5,5,171.78,243.0,1,34.0,34.356,0.67,0,1
2017-07-01,2be17df1c49978426251562096c3cc09,2017-06-17 11:07:08,922.0,7,7,3,145.68,132.0,1,21.0,20.81142857142857,0.83,4,0
2017-07-01,2d378dbb39815785238c0139c7647fb7,2017-05-17 09:44:13,1154.0,2,2,1,300.44,577.0,1,150.0,150.22,0.33,0,1
2017-07-01,2dd1fb6f0e42a2243b8a01e40cd41216,2017-04-22 14:49:56,687.0,3,4,3,80.43,229.0,1,27.0,20.1075,0.33,0,1
2017-07-01,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-21 19:21:32,237.0,7,13,5,171.83,34.0,1,25.0,13.217692307692309,0.67,0,1
2017-07-01,2e3be8a987a30d7544dbbda6861cc14e,2017-05-14 15:03:54,761.0,3,3,3,69.62,254.0,1,23.0,23.206666666666667,0.5,3,0
2017-07-01,2e90cb1677d35cfe24eef47d441b7c87,2017-06-27 10:49:14,2440.0,25,28,9,597.8900000000001,97.0,1,24.0,21.35321428571429,0.67,8,0
2017-07-01,2f09f7d37a97956d11cc1a7cadd5262b,2017-06-03 12:46:36,415.0,4,5,2,81.56,104.0,1,20.0,16.312,0.5,6,0
2017-07-01,2f4b9d112bfa44a214bc6cef085d17c8,2017-04-16 20:08:33,275.0,4,5,3,96.99000000000001,69.0,1,24.0,19.398000000000003,0.67,0,1
2017-07-01,2f74af7a0ee5636f12c2336f9fffed47,2017-06-04 12:09:58,60.0,1,1,1,9.34,60.0,1,9.0,9.34,0.17,8,0
2017-07-01,2f9b7ce230a057a98a9f5df5893ee36c,2017-06-18 16:13:28,141.0,2,2,2,30.03,71.0,1,15.0,15.015,0.33,0,1
2017-07-01,2fdde51ad3e12f297da656d4fbd5d0b5,2017-06-10 19:03:23,2354.0,6,6,2,245.51,392.0,1,41.0,40.91833333333333,0.5,1,0
2017-07-01,3078096983cf766a32a06257648502d1,2017-06-07 21:56:03,235.0,3,3,2,40.400000000000006,78.0,1,13.0,13.466666666666669,0.33,14,0
2017-07-01,30a2f535bb48308f991d0b9ad4a8c4bb,2017-06-27 11:36:25,475.0,8,9,6,121.17,59.0,1,15.0,13.463333333333333,0.67,11,0
2017-07-01,30c7f28fd3a5897b2c82d152bb760c17,2017-04-22 13:55:16,690.0,1,1,1,98.81,690.0,1,99.0,98.81,0.17,2,0
2017-07-01,31344c16881c08a8a72c6d2eb29918c1,2017-05-13 01:16:42,1680.0,7,7,4,237.7,240.0,1,34.0,33.957142857142856,0.67,6,0
2017-07-01,318f287a62ab7ac10b703ac37435a231,2017-04-20 09:04:14,884.0,13,18,4,335.41,68.0,1,26.0,18.63388888888889,0.5,8,0
2017-07-01,31ae0774c17fabd06ff707cc5bde005f,2017-05-20 00:04:17,1460.0,2,2,2,154.8,730.0,1,77.0,77.4,0.17,1,0
2017-07-01,325f3178fb58e2a9778334621eecdbf9,2017-06-27 11:04:36,191.0,8,10,7,110.99999999999999,24.0,1,14.0,11.099999999999998,0.67,15,0
2017-07-01,32fdd5d44ecb43dfd6a24b9369eca144,2017-05-15 13:20:05,480.0,8,8,5,138.68,60.0,1,17.0,17.335,0.5,0,1
2017-07-01,3340ef1913fb70d28420f6ceb685c339,2017-06-11 23:17:32,5810.0,27,36,12,644.7099999999999,215.0,1,24.0,17.90861111111111,1.0,2,0
2017-07-01,3361277dc30b7cccdb0c286b24219756,2017-06-01 17:00:55,1676.0,8,10,7,157.65,209.0,1,20.0,15.765,0.83,2,0
2017-07-01,3364a91ec4d56c98e44174de954b94f6,2017-05-29 23:05:45,2680.0,3,3,2,158.98000000000002,893.0,1,53.0,52.99333333333334,0.33,3,0
2017-07-01,33ac3e28642ab8bda860a2f693000e78,2017-05-28 22:42:02,962.0,9,10,8,161.53000000000003,107.0,1,18.0,16.153000000000002,0.67,6,0
2017-07-01,33cbda8716511e27e556dff9d8418bf2,2017-04-18 18:31:48,282.0,2,3,2,58.0,141.0,1,29.0,19.333333333333332,0.33,0,1
2017-07-01,343e716476e3748b069f980efbaa294e,2017-04-19 22:03:31,40.0,1,1,1,10.96,40.0,1,11.0,10.96,0.17,3,0
2017-07-01,3442f8959a84dea7ee197c632cb2df15,2017-05-05 16:12:29,102.0,1,1,1,15.92,102.0,1,16.0,15.92,0.17,2,0
2017-07-01,3481aa57cd91f9f9d3fa1fa12d9a3bf7,2017-06-07 09:18:22,1343.0,19,19,6,609.1100000000001,71.0,1,32.0,32.05842105263159,0.83,4,0
2017-07-01,34d1ca11b242c0fee2c834ae8d788566,2017-06-27 12:19:46,4055.0,13,13,4,279.84999999999997,312.0,1,22.0,21.526923076923076,0.67,7,0
2017-07-01,3586b8580d9c917874e053a1bb37b5ff,2017-06-26 12:17:22,267.0,7,8,3,115.23999999999998,38.0,1,16.0,14.404999999999998,0.33,10,0
2017-07-01,35ef5aa32949680f627efec3c23e705c,2017-05-16 18:26:57,123.0,3,4,2,86.99,41.0,1,29.0,21.7475,0.33,1,0
2017-07-01,35fb511489d9ee3ee27a76debce9df06,2017-05-15 10:40:31,233.0,2,2,2,80.17,116.0,1,40.0,40.085,0.33,1,0
2017-07-01,365e445f796710c3431557e85caa25db,2017-06-16 13:35:23,1115.0,4,5,4,79.3,279.0,1,20.0,15.86,0.5,0,1
2017-07-01,36a968b544695394e4e9d7572688598f,2017-06-30 15:40:31,3132.0,48,50,22,690.5200000000001,65.0,1,14.0,13.810400000000001,0.83,24,0
2017-07-01,376a891762bbdecbc02b4b6adec3fdda,2017-06-23 20:41:45,937.0,5,5,4,117.73,187.0,1,24.0,23.546,0.33,10,0
2017-07-01,3771c85bac139d2344864ede5d9341e3,2017-06-13 21:52:55,715.0,7,10,4,126.55999999999999,102.0,1,18.0,12.655999999999999,0.33,14,0
2017-07-01,37be5a7c751166fbc5f8ccba4119e043,2017-06-29 23:19:39,8310.0,38,38,7,743.11,219.0,1,20.0,19.555526315789475,0.33,218,0
2017-07-01,38102b031c2a15e54623d711bfc753d3,2017-05-07 20:47:31,205.0,4,5,3,155.76000000000002,51.0,1,39.0,31.152000000000005,0.5,4,0
2017-07-01,385799a1cddbd26dfeb9157356a42282,2017-05-22 22:46:42,460.0,3,5,3,59.39,153.0,1,20.0,11.878,0.5,2,0
2017-07-01,38874e327ce94d11390b96eb42d61928,2017-04-07 13:01:34,2950.0,4,4,1,269.53000000000003,737.0,1,67.0,67.38250000000001,0.33,0,1
2017-07-01,38e679b9e0064cd94c6f035707344dae,2017-06-30 14:56:23,3025.0,19,19,7,524.99,159.0,1,28.0,27.63105263157895,0.83,2,0
2017-07-01,391fc6631aebcf3004804e51b40bcf1e,2017-06-30 17:52:06,7732.0,98,114,60,1805.599999999999,79.0,1,18.0,15.838596491228062,0.83,87,0
2017-07-01,392e0502231ae2f8b29994ef6398cd77,2017-05-02 19:51:34,1335.0,15,15,10,262.89000000000004,89.0,1,18.0,17.526000000000003,0.83,0,1
2017-07-01,3985a3c45be355a4c57fde108bfabd1c,2017-06-19 15:25:29,345.0,7,8,5,172.0,49.0,1,25.0,21.5,0.83,0,1
2017-07-01,3a490ba60afa30ece0e7d50cfe74a4f0,2017-06-19 12:14:08,580.0,3,3,2,57.08,193.0,1,19.0,19.026666666666667,0.33,2,0
2017-07-01,3b15288545f8928d3e65a8f949a28291,2017-06-23 00:12:11,1869.0,14,14,13,274.39,133.0,1,20.0,19.599285714285713,0.67,28,0
2017-07-01,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-06-11 19:43:03,472.0,6,7,1,100.53999999999999,79.0,1,17.0,14.362857142857141,0.5,11,0
2017-07-01,3bdff180c7e1f6551a643b99c265a120,2017-06-28 02:56:16,1448.0,26,26,10,449.49000000000007,56.0,1,17.0,17.288076923076925,0.83,5,0
2017-07-01,3c3017960b2dbd72711a61f0400aab8f,2017-04-05 17:01:38,880.0,9,9,3,228.72000000000003,98.0,1,25.0,25.413333333333338,0.67,0,1
2017-07-01,3ca08eeb8d5595949fed424bd3677742,2017-06-10 19:28:30,465.0,4,4,3,88.34,116.0,1,22.0,22.085,0.33,3,0
2017-07-01,3d290fe363c60a77498c1126fd3fb8d3,2017-06-03 15:23:13,199.0,3,3,2,35.06,66.0,1,12.0,11.686666666666667,0.5,0,1
2017-07-01,3d39fbf22a665714baf62fae36029e23,2017-06-22 20:02:58,585.0,3,3,3,57.980000000000004,195.0,1,19.0,19.326666666666668,0.5,4,0
2017-07-01,3d700782d7818f2c1e0d7a9e9d75fc00,2017-06-26 14:01:39,100.0,2,2,1,38.53,50.0,1,19.0,19.265,0.33,1,0
2017-07-01,3d871de0142ce09b7081e2b9d1733cb1,2017-06-30 11:07:59,8820.0,111,114,50,1974.2299999999993,79.0,1,18.0,17.317807017543853,0.67,193,0
2017-07-01,3db66a856d18a9cba7c9241fc5221c50,2017-05-28 14:44:21,1485.0,11,11,7,242.98,135.0,1,22.0,22.08909090909091,0.33,18,0
2017-07-01,3dbbce181edfaa4a597ec858c382d2ec,2017-05-27 23:34:01,180.0,3,3,2,48.8,60.0,1,16.0,16.266666666666666,0.33,8,0
